id	effectiveTime	active	moduleId	refsetId	referencedComponentId	acceptabilityId
28c56c21-12b8-5ddb-bb2b-607ed56862b7	20020131	1	900000000000207008	900000000000508004	614133019	900000000000548007
7e19de83-4b00-5201-9671-172a22385d69	20020131	1	900000000000207008	900000000000509007	614133019	900000000000548007
00c9f622-900a-5776-ab47-537b559f1633	20020131	1	900000000000207008	900000000000509007	614134013	900000000000548007
3d1c1bfa-97a4-56a6-8f3a-b90539d1e8f5	20020131	1	900000000000207008	900000000000508004	614134013	900000000000548007
26a43afd-d49d-58d1-9382-1c5d32b62ee4	20070731	1	900000000000207008	900000000000508004	2660037019	900000000000548007
581844e3-a895-555e-bd98-d55a4c047971	20070731	1	900000000000207008	900000000000509007	2660037019	900000000000548007
49ca3dd1-5812-5ee4-8a90-0740a2969b87	20020131	1	900000000000207008	900000000000509007	340490016	900000000000548007
77b71574-a379-5c34-a62e-01e789141b28	20020131	1	900000000000207008	900000000000508004	340490016	900000000000548007
a7869a09-7b7d-57cc-a107-d6c58fab0c2c	20020131	1	900000000000207008	900000000000508004	174282015	900000000000548007
627b9168-1122-5f89-9210-d012ef000fe5	20020131	1	900000000000207008	900000000000509007	174282015	900000000000548007
84659895-80b8-505d-af4d-37c3b3ed0f82	20020131	1	900000000000207008	900000000000509007	174283013	900000000000549004
0f7e1347-bb0e-568e-b417-fdaafda17206	20020131	1	900000000000207008	900000000000508004	174283013	900000000000549004
947d2f4d-c380-5683-89ce-2756b9818ebc	20020131	1	900000000000207008	900000000000509007	174284019	900000000000549004
57e572b4-c341-5679-9097-dd189355d93f	20020131	1	900000000000207008	900000000000508004	174284019	900000000000549004
464c52ef-91db-538b-9abc-6e601e62b19b	20020131	1	900000000000207008	900000000000508004	144894010	900000000000549004
4ef95d5a-2699-594e-ad28-f5f8cbb99ebe	20020131	1	900000000000207008	900000000000509007	144894010	900000000000549004
c64f6c06-c351-5701-844e-294013d5a385	20020731	1	900000000000207008	900000000000508004	144895011	900000000000549004
d7b16f06-aef6-51b9-8851-32e02ffa262b	20020731	1	900000000000207008	900000000000509007	144895011	900000000000549004
a1ce851e-c0c8-511a-b9a5-410ba6162346	20020131	1	900000000000207008	900000000000508004	144896012	900000000000549004
6bd65ace-dafb-5ce6-bfc8-f93105ea735a	20020131	1	900000000000207008	900000000000509007	144896012	900000000000549004
